pollster,sponsor,start.date,end.date,condition,variable,response,population,N
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,vote2024,W,RV,7
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,vote2024,G,RV,0
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,the economy,RV,754
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,immigration,RV,410
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,social issues,RV,400
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,healthcare,RV,179
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,national security and foreign policy,RV,246
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,the environment,RV,30
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,threats to democracy,RV,141
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,education,RV,37
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,moi,other,RV,15
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_harris,favourable,RV,75
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_harris,unfavourable,RV,657
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_harris,no opinion,RV,22
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_trump,favourable,RV,626
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_trump,unfavourable,RV,104
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_trump,no opinion,RV,15
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_walz,favourable,RV,82
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_walz,unfavourable,RV,522
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_walz,no opinion,RV,142
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_jdvance,favourable,RV,530
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_jdvance,unfavourable,RV,127
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_rep,fav_jdvance,no opinion,RV,89
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,vote2024,R,RV,47
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,vote2024,D,RV,696
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,vote2024,W,RV,8
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,vote2024,G,RV,8
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,the economy,RV,508
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,immigration,RV,117
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,social issues,RV,797
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,healthcare,RV,336
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,national security and foreign policy,RV,179
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,the environment,RV,117
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,threats to democracy,RV,227
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,education,RV,31
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,moi,other,RV,32
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_harris,favourable,RV,704
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_harris,unfavourable,RV,70
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_harris,no opinion,RV,16
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_trump,favourable,RV,86
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_trump,unfavourable,RV,672
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_trump,no opinion,RV,24
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_walz,favourable,RV,579
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_walz,unfavourable,RV,110
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_walz,no opinion,RV,101
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_jdvance,favourable,RV,101
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_jdvance,unfavourable,RV,539
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_dem,fav_jdvance,no opinion,RV,141
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,vote2024,R,RV,169
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,vote2024,D,RV,192
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,vote2024,W,RV,17
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,vote2024,G,RV,13
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,the economy,RV,411
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,immigration,RV,138
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,social issues,RV,390
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,healthcare,RV,153
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,national security and foreign policy,RV,120
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,the environment,RV,51
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,threats to democracy,RV,128
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,education,RV,29
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,moi,other,RV,35
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_harris,favourable,RV,190
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_harris,unfavourable,RV,242
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_harris,no opinion,RV,50
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_trump,favourable,RV,168
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_trump,unfavourable,RV,261
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_trump,no opinion,RV,50
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_walz,favourable,RV,110
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_walz,unfavourable,RV,184
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_walz,no opinion,RV,186
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_jdvance,favourable,RV,146
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_jdvance,unfavourable,RV,183
HarrisX,Desert News,2024-10-09,2024-10-11,party.id_ind,fav_jdvance,no opinion,RV,153
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,vote2024,R,RV,650
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,vote2024,D,RV,51
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,vote2024,W,RV,7
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,vote2024,G,RV,0
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,the economy,RV,731
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,immigration,RV,423
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,social issues,RV,358
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,healthcare,RV,167
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,national security and foreign policy,RV,255
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,the environment,RV,22
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,threats to democracy,RV,168
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,education,RV,29
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,moi,other,RV,14
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_harris,favourable,RV,80
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_harris,unfavourable,RV,628
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_harris,no opinion,RV,14
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_trump,favourable,RV,613
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_trump,unfavourable,RV,102
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_trump,no opinion,RV,7
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_walz,favourable,RV,80
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_walz,unfavourable,RV,533
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_walz,no opinion,RV,110
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_jdvance,favourable,RV,547
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_jdvance,unfavourable,RV,110
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_R,fav_jdvance,no opinion,RV,73
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,vote2024,R,RV,31
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,vote2024,D,RV,692
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,vote2024,W,RV,16
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,vote2024,G,RV,8
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,the economy,RV,505
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,immigration,RV,117
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,social issues,RV,777
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,healthcare,RV,327
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,national security and foreign policy,RV,195
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,the environment,RV,132
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,threats to democracy,RV,218
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,education,RV,31
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,moi,other,RV,32
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_harris,favourable,RV,685
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_harris,unfavourable,RV,86
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_harris,no opinion,RV,8
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_trump,favourable,RV,62
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_trump,unfavourable,RV,685
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_trump,no opinion,RV,32
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_walz,favourable,RV,568
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_walz,unfavourable,RV,109
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_walz,no opinion,RV,93
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_jdvance,favourable,RV,93
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_jdvance,unfavourable,RV,583
HarrisX,Desert News,2024-10-09,2024-10-11,vote2020_D,fav_jdvance,no opinion,RV,101
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,vote2024,R,RV,503
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,vote2024,D,RV,450
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,vote2024,W,RV,21
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,vote2024,G,RV,10
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,the economy,RV,933
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,immigration,RV,366
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,social issues,RV,711
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,healthcare,RV,335
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,national security and foreign policy,RV,313
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,the environment,RV,105
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,threats to democracy,RV,282
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,education,RV,52
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,moi,other,RV,42
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_harris,favourable,RV,472
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_harris,unfavourable,RV,534
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_harris,no opinion,RV,41
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_trump,favourable,RV,513
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_trump,unfavourable,RV,492
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_trump,no opinion,RV,41
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_walz,favourable,RV,377
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_walz,unfavourable,RV,492
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_walz,no opinion,RV,178
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_jdvance,favourable,RV,460
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_jdvance,unfavourable,RV,430
HarrisX,Desert News,2024-10-09,2024-10-11,gender_male,fav_jdvance,no opinion,RV,147
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,vote2024,R,RV,385
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,vote2024,D,RV,472
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,vote2024,W,RV,19
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,vote2024,G,RV,10
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,the economy,RV,770
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,immigration,RV,308
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,social issues,RV,857
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,healthcare,RV,337
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,national security and foreign policy,RV,260
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,the environment,RV,96
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,threats to democracy,RV,202
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,education,RV,48
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,moi,other,RV,38
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_harris,favourable,RV,472
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_harris,unfavourable,RV,433
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_harris,no opinion,RV,58
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_trump,favourable,RV,375
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_trump,unfavourable,RV,539
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_trump,no opinion,RV,49
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_walz,favourable,RV,376
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_walz,unfavourable,RV,327
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_walz,no opinion,RV,250
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_jdvance,favourable,RV,317
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_jdvance,unfavourable,RV,414
HarrisX,Desert News,2024-10-09,2024-10-11,gender_female,fav_jdvance,no opinion,RV,241
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,vote2024,R,RV,137
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,vote2024,D,RV,219
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,vote2024,W,RV,12
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,vote2024,G,RV,8
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,the economy,RV,315
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,immigration,RV,83
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,social issues,RV,423
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,healthcare,RV,111
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,national security and foreign policy,RV,121
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,the environment,RV,37
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,threats to democracy,RV,95
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,education,RV,37
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,moi,other,RV,12
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_harris,favourable,RV,215
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_harris,unfavourable,RV,162
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_harris,no opinion,RV,37
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_trump,favourable,RV,157
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_trump,unfavourable,RV,228
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_trump,no opinion,RV,29
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_walz,favourable,RV,137
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_walz,unfavourable,RV,133
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_walz,no opinion,RV,145
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_jdvance,favourable,RV,100
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_jdvance,unfavourable,RV,182
HarrisX,Desert News,2024-10-09,2024-10-11,age_18.34,fav_jdvance,no opinion,RV,133
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,vote2024,R,RV,250
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,vote2024,D,RV,239
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,vote2024,W,RV,5
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,vote2024,G,RV,5
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,the economy,RV,466
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,immigration,RV,168
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,social issues,RV,488
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,healthcare,RV,136
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,national security and foreign policy,RV,129
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,the environment,RV,38
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,threats to democracy,RV,130
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,education,RV,38
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,moi,other,RV,27
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_harris,favourable,RV,255
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_harris,unfavourable,RV,250
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_harris,no opinion,RV,38
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_trump,favourable,RV,255
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_trump,unfavourable,RV,255
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_trump,no opinion,RV,32
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_walz,favourable,RV,196
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_walz,unfavourable,RV,211
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_walz,no opinion,RV,136
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_jdvance,favourable,RV,217
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_jdvance,unfavourable,RV,207
HarrisX,Desert News,2024-10-09,2024-10-11,age_35.49,fav_jdvance,no opinion,RV,119
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,vote2024,R,RV,219
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,vote2024,D,RV,219
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,vote2024,W,RV,15
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,vote2024,G,RV,10
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,the economy,RV,468
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,immigration,RV,179
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,social issues,RV,340
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,healthcare,RV,205
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,national security and foreign policy,RV,125
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,the environment,RV,45
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,threats to democracy,RV,100
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,education,RV,20
HarrisX,Desert News,2024-10-09,2024-10-11,age_50.64,moi,other,RV,10
